geoname_id,continent_code,continent_name,country_iso_code,country_name,subdivision_iso_code,subdivision_name,city_name,metro_code,time_zone
4608408,NA,North America,US,United States,TN,Tennessee,Brentwood,659,America/Chicago
4218882,NA,North America,US,United States,GA,Georgia,Rincon,507,America/New_York
4498017,NA,North America,US,United States,NC,North Carolina,Weldon,560,America/New_York
4138106,NA,North America,US,United States,DC,District of Columbia,,,America/New_York
4304126,NA,North America,US,United States,KY,Kentucky,Philpot,529,America/Chicago
4755280,NA,North America,US,United States,VA,Virginia,Danville,573,America/New_York
4271159,NA,North America,US,United States,KS,Kansas,Eureka,678,America/Chicago
5400400,NA,North America,US,United States,CA,California,Sutter Creek,862,America/Los_Angeles
5116512,NA,North America,US,United States,NY,New York,Elmsford,501,America/New_York
4217214,NA,North America,US,United States,GA,Georgia,Powder Springs,524,America/New_York
4463053,NA,North America,US,United States,NC,North Carolina,Davidson,517,America/New_York
4283128,NA,North America,US,United States,KY,Kentucky,Barbourville,541,America/New_York
5090910,NA,North America,US,United States,NH,New Hampshire,Pelham,506,America/New_York
4942939,NA,North America,US,United States,MA,Massachusetts,Malden,506,America/New_York
5341483,NA,North America,US,United States,CA,California,Dana Point,803,America/Los_Angeles
4479946,NA,North America,US,United States,NC,North Carolina,Monroe,517,America/New_York
4331987,NA,North America,US,United States,LA,Louisiana,,,America/Chicago
5391760,NA,North America,US,United States,CA,California,San Carlos,807,America/Los_Angeles
4706088,NA,North America,US,United States,TX,Texas,Liberty,618,America/Chicago
5330642,NA,North America,US,United States,CA,California,Brentwood,807,America/Los_Angeles
4314833,NA,North America,US,United States,LA,Louisiana,Angie,710,America/Chicago
4996306,NA,North America,US,United States,MI,Michigan,Holt,551,America/Detroit
4828382,NA,North America,US,United States,IN,Indiana,Franklin,527,America/Indiana/Indianapolis
4189423,NA,North America,US,United States,GA,Georgia,Cordele,525,America/New_York
4809881,NA,North America,US,United States,WV,West Virginia,Inwood,511,America/New_York
4684480,NA,North America,US,United States,TX,Texas,Crystal City,641,America/Chicago
4692521,NA,North America,US,United States,TX,Texas,Friendswood,618,America/Chicago
4911289,NA,North America,US,United States,IL,Illinois,Sheridan,602,America/Chicago
5546220,NA,North America,US,United States,UT,Utah,Saint George,770,America/Denver
5518758,NA,North America,US,United States,TX,Texas,Childress,634,America/Chicago
4048023,NA,North America,US,United States,AL,Alabama,Bessemer,630,America/Chicago
4058543,NA,North America,US,United States,AL,Alabama,Deatsville,698,America/Chicago
8605043,NA,North America,US,United States,AR,Arkansas,Little Rock Air Force Base,693,America/Chicago
4099647,NA,North America,US,United States,AR,Arkansas,Arkadelphia,693,America/Chicago
5515743,NA,North America,US,United States,OK,Oklahoma,Guymon,634,America/Chicago
4529096,NA,North America,US,United States,OK,Oklahoma,Ada,657,America/Chicago
4533738,NA,North America,US,United States,OK,Oklahoma,Clinton,650,America/Chicago
4547690,NA,North America,US,United States,OK,Oklahoma,Pauls Valley,650,America/Chicago
4497373,NA,North America,US,United States,NC,North Carolina,Walkertown,518,America/New_York
4456703,NA,North America,US,United States,NC,North Carolina,Boone,517,America/New_York
4990327,NA,North America,US,United States,MI,Michigan,Dansville,551,America/Detroit
4664170,NA,North America,US,United States,TN,Tennessee,Union City,632,America/Chicago
4712587,NA,North America,US,United States,TX,Texas,Moulton,635,America/Chicago
4716805,NA,North America,US,United States,TX,Texas,Orange,692,America/Chicago
4728653,NA,North America,US,United States,TX,Texas,Silsbee,692,America/Chicago
5341256,NA,North America,US,United States,CA,California,Cypress,803,America/Los_Angeles
5008327,NA,North America,US,United States,MI,Michigan,Saint Joseph,588,America/Detroit
5327550,NA,North America,US,United States,CA,California,Benicia,807,America/Los_Angeles
4051714,NA,North America,US,United States,AL,Alabama,Brewton,686,America/Chicago
4708138,NA,North America,US,United States,TX,Texas,Lovelady,709,America/Chicago
4985552,NA,North America,US,United States,MI,Michigan,Belding,563,America/Detroit
5254962,NA,North America,US,United States,WI,Wisconsin,Green Bay,658,America/Chicago
5250393,NA,North America,US,United States,WI,Wisconsin,Delafield,617,America/Chicago
5273439,NA,North America,US,United States,WI,Wisconsin,Slinger,617,America/Chicago
4167538,NA,North America,US,United States,FL,Florida,Palm Coast,534,America/New_York
5139401,NA,North America,US,United States,NY,New York,Staatsburg,501,America/New_York
4839983,NA,North America,US,United States,CT,Connecticut,Old Greenwich,501,America/New_York
4846499,NA,North America,US,United States,IA,Iowa,Akron,624,America/Chicago
5014811,NA,North America,US,United States,MI,Michigan,White Cloud,563,America/Detroit
4994320,NA,North America,US,United States,MI,Michigan,Grand Blanc,513,America/Detroit
5282297,NA,North America,US,United States,CT,Connecticut,Bethel,501,America/New_York
4428495,NA,North America,US,United States,MS,Mississippi,Greenwood,647,America/Chicago
4419245,NA,North America,US,United States,MS,Mississippi,Boyle,647,America/Chicago
4442797,NA,North America,US,United States,MS,Mississippi,Raleigh,718,America/Chicago
4116834,NA,North America,US,United States,AR,Arkansas,Jonesboro,734,America/Chicago
5461353,NA,North America,US,United States,NM,New Mexico,Chaparral,765,America/Denver
5488441,NA,North America,US,United States,NM,New Mexico,Roswell,790,America/Denver
5498983,NA,North America,US,United States,NM,New Mexico,Zuni,790,America/Denver
5516203,NA,North America,US,United States,TX,Texas,Alpine,633,America/Chicago
4673258,NA,North America,US,United States,TX,Texas,Beeville,600,America/Chicago
5525775,NA,North America,US,United States,TX,Texas,Marfa,633,America/Chicago
4158758,NA,North America,US,United States,FL,Florida,Hobe Sound,548,America/New_York
4497244,NA,North America,US,United States,NC,North Carolina,Wadesboro,517,America/New_York
4328824,NA,North America,US,United States,LA,Louisiana,Jackson,716,America/Chicago
4323885,NA,North America,US,United States,LA,Louisiana,Ethel,716,America/Chicago
4738721,NA,North America,US,United States,TX,Texas,Uvalde,641,America/Chicago
4714131,NA,North America,US,United States,TX,Texas,New Braunfels,641,America/Chicago
5010690,NA,North America,US,United States,MI,Michigan,Sparta,563,America/Detroit
4351887,NA,North America,US,United States,MD,Maryland,Cockeysville,512,America/New_York
5529438,NA,North America,US,United States,TX,Texas,Roby,662,America/Chicago
4239465,NA,North America,US,United States,IL,Illinois,Glen Carbon,609,America/Chicago
5444997,NA,North America,US,United States,KS,Kansas,Atwood,678,America/Chicago
4405588,NA,North America,US,United States,MO,Missouri,Richmond,616,America/Chicago
4272914,NA,North America,US,United States,KS,Kansas,Highland,638,America/Chicago
4391016,NA,North America,US,United States,MO,Missouri,Holt,616,America/Chicago
4120792,NA,North America,US,United States,AR,Arkansas,Maumelle,693,America/Chicago
4163049,NA,North America,US,United States,FL,Florida,Lynn Haven,656,America/Chicago
4084796,NA,North America,US,United States,AL,Alabama,Prattville,698,America/Chicago
4348353,NA,North America,US,United States,MD,Maryland,Beltsville,511,America/New_York
4537629,NA,North America,US,United States,OK,Oklahoma,Glencoe,650,America/Chicago
4552372,NA,North America,US,United States,OK,Oklahoma,Stuart,650,America/Chicago
4544383,NA,North America,US,United States,OK,Oklahoma,Okmulgee,671,America/Chicago
4506517,NA,North America,US,United States,OH,Ohio,Bidwell,564,America/New_York
4289445,NA,North America,US,United States,KY,Kentucky,Danville,541,America/New_York
5264381,NA,North America,US,United States,WI,Wisconsin,New Berlin,617,America/Chicago
5362725,NA,North America,US,United States,CA,California,Kelseyville,807,America/Los_Angeles
4834272,NA,North America,US,United States,CT,Connecticut,Farmington,533,America/New_York
5517550,NA,North America,US,United States,TX,Texas,Brackettville,641,America/Chicago
5002344,NA,North America,US,United States,MI,Michigan,Monroe,505,America/Detroit
5130901,NA,North America,US,United States,NY,New York,Penfield,538,America/New_York
4853423,NA,North America,US,United States,IA,Iowa,Davenport,682,America/Chicago
5406337,NA,North America,US,United States,CA,California,Villa Park,803,America/Los_Angeles
5794245,NA,North America,US,United States,WA,Washington,Federal Way,819,America/Los_Angeles
4093399,NA,North America,US,United States,AL,Alabama,Theodore,686,America/Chicago
4722684,NA,North America,US,United States,TX,Texas,Richmond,618,America/Chicago
4178414,NA,North America,US,United States,FL,Florida,Williston,592,America/New_York
5378087,NA,North America,US,United States,CA,California,Nuevo,803,America/Los_Angeles
4313358,NA,North America,US,United States,KY,Kentucky,Whitley City,557,America/New_York
4288656,NA,North America,US,United States,KY,Kentucky,Corbin,541,America/New_York
4107198,NA,North America,US,United States,AR,Arkansas,Crossett,628,America/Chicago
4113607,NA,North America,US,United States,AR,Arkansas,Hamburg,628,America/Chicago
4111319,NA,North America,US,United States,AR,Arkansas,Fordyce,693,America/Chicago
5324457,NA,North America,US,United States,CA,California,Arbuckle,862,America/Los_Angeles
5365425,NA,North America,US,United States,CA,California,Lathrop,862,America/Los_Angeles
4272133,NA,North America,US,United States,KS,Kansas,Goddard,678,America/Chicago
4386620,NA,North America,US,United States,MO,Missouri,Fisk,632,America/Chicago
4172552,NA,North America,US,United States,FL,Florida,Seville,534,America/New_York
5501344,NA,North America,US,United States,NV,Nevada,Carson City,811,America/Los_Angeles
5336269,NA,North America,US,United States,CA,California,Chico,868,America/Los_Angeles
4990512,NA,North America,US,United States,MI,Michigan,Dearborn Heights,505,America/Detroit
5001972,NA,North America,US,United States,MI,Michigan,Milford,505,America/Detroit
5002656,NA,North America,US,United States,MI,Michigan,Mount Clemens,505,America/Detroit
4902559,NA,North America,US,United States,IL,Illinois,Montgomery,602,America/Chicago
5521715,NA,North America,US,United States,TX,Texas,Fort Davis,633,America/Chicago
4434697,NA,North America,US,United States,MS,Mississippi,Magee,718,America/Chicago
4639035,NA,North America,US,United States,TN,Tennessee,Madison,659,America/Chicago
5393180,NA,North America,US,United States,CA,California,Santa Maria,855,America/Los_Angeles
5142073,NA,North America,US,United States,NY,New York,Vails Gate,501,America/New_York
5110269,NA,North America,US,United States,NY,New York,Bronxville,501,America/New_York
5128654,NA,North America,US,United States,NY,New York,Newburgh,501,America/New_York
5097598,NA,North America,US,United States,NJ,New Jersey,Elizabeth,501,America/New_York
5099988,NA,North America,US,United States,NJ,New Jersey,Kendall Park,501,America/New_York
4832408,NA,North America,US,United States,ME,Maine,Hope,500,America/New_York
4962066,NA,North America,US,United States,ME,Maine,Damariscotta,500,America/New_York
4979123,NA,North America,US,United States,ME,Maine,South Bristol,500,America/New_York
4956671,NA,North America,US,United States,ME,Maine,Alna,500,America/New_York
4969592,NA,North America,US,United States,ME,Maine,Lincolnville,500,America/New_York
4957956,NA,North America,US,United States,ME,Maine,Belfast,500,America/New_York
4727326,NA,North America,US,United States,TX,Texas,Schertz,641,America/Chicago
4718107,NA,North America,US,United States,TX,Texas,Pearsall,641,America/Chicago
4894474,NA,North America,US,United States,IL,Illinois,Great Lakes,602,America/Chicago
4905367,NA,North America,US,United States,IL,Illinois,Park Ridge,602,America/Chicago
4917250,NA,North America,US,United States,IL,Illinois,Yates City,682,America/Chicago
4513575,NA,North America,US,United States,OH,Ohio,Hamilton,515,America/New_York
4688275,NA,North America,US,United States,TX,Texas,Edinburg,636,America/Chicago
4142137,NA,North America,US,United States,DE,Delaware,Dagsboro,576,America/New_York
4478334,NA,North America,US,United States,NC,North Carolina,Matthews,517,America/New_York
4474221,NA,North America,US,United States,NC,North Carolina,Kernersville,518,America/New_York
4471025,NA,North America,US,United States,NC,North Carolina,High Point,518,America/New_York
4452886,NA,North America,US,United States,NC,North Carolina,Arden,567,America/New_York
4458228,NA,North America,US,United States,NC,North Carolina,Burlington,518,America/New_York
4465285,NA,North America,US,United States,NC,North Carolina,Elon,518,America/New_York
5358736,NA,North America,US,United States,CA,California,Huntington Park,803,America/Los_Angeles
5131457,NA,North America,US,United States,NY,New York,Pine Plains,501,America/New_York
5325305,NA,North America,US,United States,CA,California,Avalon,803,America/Los_Angeles
5248171,NA,North America,US,United States,WI,Wisconsin,Cedarburg,617,America/Chicago
4997249,NA,North America,US,United States,MI,Michigan,Ironwood,676,America/Menominee
5267403,NA,North America,US,United States,WI,Wisconsin,Pleasant Prairie,617,America/Chicago
5064311,NA,North America,US,United States,NE,Nebraska,Blue Hill,722,America/Chicago
5119019,NA,North America,US,United States,NY,New York,Grand Island,514,America/New_York
5115704,NA,North America,US,United States,NY,New York,East Aurora,514,America/New_York
4583057,NA,North America,US,United States,SC,South Carolina,Irmo,546,America/New_York
5013061,NA,North America,US,United States,MI,Michigan,Utica,505,America/Detroit
5173930,NA,North America,US,United States,OH,Ohio,Tiffin,547,America/New_York
4930505,NA,North America,US,United States,MA,Massachusetts,Beverly,506,America/New_York
5408211,NA,North America,US,United States,CA,California,West Sacramento,862,America/Los_Angeles
5400950,NA,North America,US,United States,CA,California,Tahoe City,862,America/Los_Angeles
5396951,NA,North America,US,United States,CA,California,Soda Springs,862,America/Los_Angeles
5409417,NA,North America,US,United States,CA,California,Williams,862,America/Los_Angeles
5862837,NA,North America,US,United States,AK,Alaska,Girdwood,743,America/Anchorage
4916732,NA,North America,US,United States,IL,Illinois,Wilmette,602,America/Chicago
5180119,NA,North America,US,United States,PA,Pennsylvania,Berwick,577,America/New_York
5381325,NA,North America,US,United States,CA,California,Parlier,866,America/Los_Angeles
4464240,NA,North America,US,United States,NC,North Carolina,Dudley,560,America/New_York
4470244,NA,North America,US,United States,NC,North Carolina,Havelock,545,America/New_York
4492300,NA,North America,US,United States,NC,North Carolina,Sneads Ferry,545,America/New_York
4587511,NA,North America,US,United States,SC,South Carolina,Moncks Corner,519,America/New_York
4583382,NA,North America,US,United States,SC,South Carolina,Jenkinsville,546,America/New_York
4580569,NA,North America,US,United States,SC,South Carolina,Greenwood,567,America/New_York
4598889,NA,North America,US,United States,SC,South Carolina,Trenton,520,America/New_York
4153071,NA,North America,US,United States,FL,Florida,Deerfield Beach,528,America/New_York
4384921,NA,North America,US,United States,MO,Missouri,Earth City,609,America/Chicago
4199778,NA,North America,US,United States,GA,Georgia,Hazlehurst,507,America/New_York
4955247,NA,North America,US,United States,MA,Massachusetts,Westminster,506,America/New_York
5533741,NA,North America,US,United States,TX,Texas,Wildorado,634,America/Chicago
5531255,NA,North America,US,United States,TX,Texas,Sonora,661,America/Chicago
5387749,NA,North America,US,United States,CA,California,Ripon,862,America/Los_Angeles
4776970,NA,North America,US,United States,VA,Virginia,Oakton,511,America/New_York
4762316,NA,North America,US,United States,VA,Virginia,Greenway Downs,511,America/New_York
4920607,NA,North America,US,United States,IN,Indiana,Gary,602,America/Chicago
4558703,NA,North America,US,United States,PA,Pennsylvania,Hopwood,508,America/New_York
5195561,NA,North America,US,United States,PA,Pennsylvania,Johnstown,574,America/New_York
5193309,NA,North America,US,United States,PA,Pennsylvania,Hermitage,536,America/New_York
5208357,NA,North America,US,United States,PA,Pennsylvania,Rillton,508,America/New_York
4542312,NA,North America,US,United States,OK,Oklahoma,Maysville,650,America/Chicago
4839141,NA,North America,US,United States,CT,Connecticut,Mystic,533,America/New_York
5280935,NA,North America,US,United States,CT,Connecticut,Newtown,501,America/New_York
4841001,NA,North America,US,United States,CT,Connecticut,Portland,533,America/New_York
4989005,NA,North America,US,United States,MI,Michigan,Clawson,505,America/Detroit
4720060,NA,North America,US,United States,TX,Texas,Port Isabel,636,America/Chicago
4711545,NA,North America,US,United States,TX,Texas,Millican,625,America/Chicago
5147089,NA,North America,US,United States,OH,Ohio,Benton Ridge,547,America/New_York
5003257,NA,North America,US,United States,MI,Michigan,Naubinway,540,America/Detroit
4850751,NA,North America,US,United States,IA,Iowa,Cedar Rapids,637,America/Chicago
4900801,NA,North America,US,United States,IL,Illinois,Machesney Park,610,America/Chicago
5251390,NA,North America,US,United States,WI,Wisconsin,East Troy,617,America/Chicago
5124276,NA,North America,US,United States,NY,New York,Levittown,501,America/New_York
4963160,NA,North America,US,United States,ME,Maine,East Boothbay,500,America/New_York
4931303,NA,North America,US,United States,MA,Massachusetts,Bridgewater,506,America/New_York
5090046,NA,North America,US,United States,NH,New Hampshire,Nashua,506,America/New_York
5099769,NA,North America,US,United States,NJ,New Jersey,Jackson Township,501,America/New_York
5099738,NA,North America,US,United States,NJ,New Jersey,Iselin,501,America/New_York
5406990,NA,North America,US,United States,CA,California,Walnut Creek,807,America/Los_Angeles
5383465,NA,North America,US,United States,CA,California,Pittsburg,807,America/Los_Angeles
5322737,NA,North America,US,United States,CA,California,Alameda,807,America/Los_Angeles
4544272,NA,North America,US,United States,OK,Oklahoma,Okemah,671,America/Chicago
4965079,NA,North America,US,United States,ME,Maine,Gardiner,500,America/New_York
4832294,NA,North America,US,United States,MA,Massachusetts,Revere,506,America/New_York
4504621,NA,North America,US,United States,NJ,New Jersey,Vineland,504,America/New_York
5136177,NA,North America,US,United States,NY,New York,Sanborn,514,America/New_York
5150600,NA,North America,US,United States,OH,Ohio,Clinton,510,America/New_York
4987587,NA,North America,US,United States,MI,Michigan,Byron Center,563,America/Detroit
4989432,NA,North America,US,United States,MI,Michigan,Comstock Park,563,America/Detroit
5011428,NA,North America,US,United States,MI,Michigan,Sturgis,563,America/Detroit
4984098,NA,North America,US,United States,MI,Michigan,Alto,563,America/Detroit
5681215,NA,North America,US,United States,MT,Montana,Superior,762,America/Denver
4654293,NA,North America,US,United States,TN,Tennessee,Rogersville,531,America/New_York
4623879,NA,North America,US,United States,TN,Tennessee,Friendsville,557,America/New_York
4651138,NA,North America,US,United States,TN,Tennessee,Powell,557,America/New_York
4229129,NA,North America,US,United States,GA,Georgia,Waleska,524,America/New_York
4493316,NA,North America,US,United States,NC,North Carolina,Statesville,517,America/New_York
4821983,NA,North America,US,United States,WV,West Virginia,Shepherdstown,511,America/New_York
4157193,NA,North America,US,United States,FL,Florida,Graceville,656,America/Chicago
4057531,NA,North America,US,United States,AL,Alabama,Creola,686,America/Chicago
4094048,NA,North America,US,United States,AL,Alabama,Trinity,691,America/Chicago
4093897,NA,North America,US,United States,AL,Alabama,Town Creek,691,America/Chicago
5200573,NA,North America,US,United States,PA,Pennsylvania,McVeytown,566,America/New_York
5203377,NA,North America,US,United States,PA,Pennsylvania,Newville,566,America/New_York
5202202,NA,North America,US,United States,PA,Pennsylvania,Mount Joy,566,America/New_York
5203190,NA,North America,US,United States,PA,Pennsylvania,New Enterprise,574,America/New_York
5194719,NA,North America,US,United States,PA,Pennsylvania,Imler,574,America/New_York
5393052,NA,North America,US,United States,CA,California,Santa Cruz,828,America/Los_Angeles
4955132,NA,North America,US,United States,MA,Massachusetts,West Wareham,506,America/New_York
4930183,NA,North America,US,United States,MA,Massachusetts,Bedford,506,America/New_York
4706057,NA,North America,US,United States,TX,Texas,Lewisville,623,America/Chicago
4446449,NA,North America,US,United States,MS,Mississippi,Smithville,673,America/Chicago
4422106,NA,North America,US,United States,MS,Mississippi,Cleveland,647,America/Chicago
4126923,NA,North America,US,United States,AR,Arkansas,Pocahontas,734,America/Chicago
4663017,NA,North America,US,United States,TN,Tennessee,Toone,639,America/Chicago
4641998,NA,North America,US,United States,TN,Tennessee,Millington,640,America/Chicago
4619013,NA,North America,US,United States,TN,Tennessee,Dresden,632,America/Chicago
4125599,NA,North America,US,United States,AR,Arkansas,Patterson,640,America/Chicago
5259169,NA,North America,US,United States,WI,Wisconsin,Lake Geneva,617,America/Chicago
4901868,NA,North America,US,United States,IL,Illinois,Melrose Park,602,America/Chicago
4477732,NA,North America,US,United States,NC,North Carolina,Madison,518,America/New_York
4923482,NA,North America,US,United States,IN,Indiana,Merrillville,602,America/Chicago
5163160,NA,North America,US,United States,OH,Ohio,Mingo Junction,554,America/New_York
5174095,NA,North America,US,United States,OH,Ohio,Toronto,554,America/New_York
5190469,NA,North America,US,United States,PA,Pennsylvania,Freeland,577,America/New_York
4176409,NA,North America,US,United States,FL,Florida,Vero Beach,548,America/New_York
4163972,NA,North America,US,United States,FL,Florida,Melbourne Beach,534,America/New_York
4148677,NA,North America,US,United States,FL,Florida,Boynton Beach,548,America/New_York
4314744,NA,North America,US,United States,LA,Louisiana,Amite,622,America/Chicago
4320277,NA,North America,US,United States,LA,Louisiana,Clinton,716,America/Chicago
4343429,NA,North America,US,United States,LA,Louisiana,Thibodaux,622,America/Chicago
5114824,NA,North America,US,United States,NY,New York,Delhi,502,America/New_York
5774001,NA,North America,US,United States,UT,Utah,Draper,770,America/Denver
5772959,NA,North America,US,United States,UT,Utah,Clearfield,770,America/Denver
4869386,NA,North America,US,United States,IA,Iowa,Norwalk,679,America/Chicago
4866445,NA,North America,US,United States,IA,Iowa,Mason City,611,America/Chicago
5131692,NA,North America,US,United States,NY,New York,Plattsburgh,523,America/New_York
5235024,NA,North America,US,United States,VT,Vermont,Colchester,523,America/New_York
5136334,NA,North America,US,United States,NY,New York,Saratoga Springs,532,America/New_York
5123477,NA,North America,US,United States,NY,New York,Kingston,501,America/New_York
4616675,NA,North America,US,United States,TN,Tennessee,Cumberland City,659,America/Chicago
4658590,NA,North America,US,United States,TN,Tennessee,Smyrna,659,America/Chicago
4295251,NA,North America,US,United States,KY,Kentucky,Hopkinsville,659,America/Chicago
4668336,NA,North America,US,United States,TN,Tennessee,Winchester,659,America/Chicago
4360592,NA,North America,US,United States,MD,Maryland,Lexington Park,511,America/New_York
4356050,NA,North America,US,United States,MD,Maryland,Germantown,511,America/New_York
4370890,NA,North America,US,United States,MD,Maryland,Takoma Park,511,America/New_York
4371334,NA,North America,US,United States,MD,Maryland,Thurmont,511,America/New_York
4770817,NA,North America,US,United States,VA,Virginia,Lovettsville,511,America/New_York
4371582,NA,North America,US,United States,MD,Maryland,Towson,512,America/New_York
4500458,NA,North America,US,United States,NJ,New Jersey,Absecon,504,America/New_York
4169130,NA,North America,US,United States,FL,Florida,Port Charlotte,571,America/New_York
4154568,NA,North America,US,United States,FL,Florida,Estero,571,America/New_York
4166274,NA,North America,US,United States,FL,Florida,North Port,539,America/New_York
5332937,NA,North America,US,United States,CA,California,Calistoga,807,America/Los_Angeles
5804306,NA,North America,US,United States,WA,Washington,Mukilteo,819,America/Los_Angeles
4621108,NA,North America,US,United States,TN,Tennessee,Erin,659,America/Chicago
4628806,NA,North America,US,United States,TN,Tennessee,Henry,659,America/Chicago
4086285,NA,North America,US,United States,AL,Alabama,Roanoke,524,America/Chicago
4654953,NA,North America,US,United States,TN,Tennessee,Rutherford,640,America/Chicago
4054866,NA,North America,US,United States,AL,Alabama,Cherokee,691,America/Chicago
4602167,NA,North America,US,United States,TN,Tennessee,Alamo,640,America/Chicago
5511928,NA,North America,US,United States,NV,Nevada,Schurz,811,America/Los_Angeles
5367565,NA,North America,US,United States,CA,California,Lodi,862,America/Los_Angeles
5345679,NA,North America,US,United States,CA,California,El Dorado Hills,862,America/Los_Angeles
5406567,NA,North America,US,United States,CA,California,Visalia,866,America/Los_Angeles
4902486,NA,North America,US,United States,IL,Illinois,Momence,602,America/Chicago
4925483,NA,North America,US,United States,IN,Indiana,Roanoke,509,America/Indiana/Indianapolis
4907637,NA,North America,US,United States,IL,Illinois,River Forest,602,America/Chicago
4259671,NA,North America,US,United States,IN,Indiana,Jeffersonville,529,America/Kentucky/Louisville
5132015,NA,North America,US,United States,NY,New York,Port Jefferson Station,501,America/New_York
5126518,NA,North America,US,United States,NY,New York,Medford,501,America/New_York
5112078,NA,North America,US,United States,NY,New York,Central Islip,501,America/New_York
4985180,NA,North America,US,United States,MI,Michigan,Bay City,513,America/Detroit
4997868,NA,North America,US,United States,MI,Michigan,Keego Harbor,505,America/Detroit
4993659,NA,North America,US,United States,MI,Michigan,Garden City,505,America/Detroit
4928720,NA,North America,US,United States,MA,Massachusetts,Acushnet,521,America/New_York
5224353,NA,North America,US,United States,RI,Rhode Island,Riverside,521,America/New_York
5223593,NA,North America,US,United States,RI,Rhode Island,Newport,521,America/New_York
4670234,NA,North America,US,United States,TX,Texas,Alice,600,America/Chicago
4708989,NA,North America,US,United States,TX,Texas,Manor,635,America/Chicago
5118626,NA,North America,US,United States,NY,New York,Glen Cove,501,America/New_York
5378566,NA,North America,US,United States,CA,California,Oakley,807,America/Los_Angeles
4793846,NA,North America,US,United States,VA,Virginia,Williamsburg,544,America/New_York
4758495,NA,North America,US,United States,VA,Virginia,Farmville,556,America/New_York
5333180,NA,North America,US,United States,CA,California,Camarillo,803,America/Los_Angeles
5322553,NA,North America,US,United States,CA,California,Agoura Hills,803,America/Los_Angeles
4190581,NA,North America,US,United States,GA,Georgia,Dalton,575,America/New_York
5274644,NA,North America,US,United States,WI,Wisconsin,Stevens Point,705,America/Chicago
5278003,NA,North America,US,United States,WI,Wisconsin,Waterford,617,America/Chicago
5388881,NA,North America,US,United States,CA,California,Roseville,862,America/Los_Angeles
4321988,NA,North America,US,United States,LA,Louisiana,Denham Springs,716,America/Chicago
4325803,NA,North America,US,United States,LA,Louisiana,Glenmora,644,America/Chicago
5164862,NA,North America,US,United States,OH,Ohio,North Olmsted,510,America/New_York
5660340,NA,North America,US,United States,MT,Montana,Kalispell,762,America/Denver
4576319,NA,North America,US,United States,SC,South Carolina,Darlington,570,America/New_York
4583632,NA,North America,US,United States,SC,South Carolina,Johnsonville,570,America/New_York
4577653,NA,North America,US,United States,SC,South Carolina,Elgin,546,America/New_York
4263979,NA,North America,US,United States,IN,Indiana,Russellville,527,America/Indiana/Indianapolis
4920473,NA,North America,US,United States,IN,Indiana,Frankfort,527,America/Indiana/Indianapolis
4720067,NA,North America,US,United States,TX,Texas,Port Lavaca,618,America/Chicago
4161187,NA,North America,US,United States,FL,Florida,Lake City,561,America/New_York
4235177,NA,North America,US,United States,IL,Illinois,Cantrall,648,America/Chicago
4984802,NA,North America,US,United States,MI,Michigan,Baldwin,540,America/Detroit
5010548,NA,North America,US,United States,MI,Michigan,South Lyon,505,America/Detroit
4550364,NA,North America,US,United States,OK,Oklahoma,Salina,671,America/Chicago
5110092,NA,North America,US,United States,NY,New York,Brewster,501,America/New_York
5104836,NA,North America,US,United States,NJ,New Jersey,South Orange,501,America/New_York
5390267,NA,North America,US,United States,CA,California,Saint Helena,807,America/Los_Angeles
4918393,NA,North America,US,United States,IN,Indiana,Bristol,588,America/Indiana/Indianapolis
4995468,NA,North America,US,United States,MI,Michigan,Hartford,563,America/Detroit
5012137,NA,North America,US,United States,MI,Michigan,Thompsonville,540,America/Detroit
5365893,NA,North America,US,United States,CA,California,Lemon Grove,825,America/Los_Angeles
5147135,NA,North America,US,United States,OH,Ohio,Berlin Center,536,America/New_York
4314295,NA,North America,US,United States,LA,Louisiana,Abbeville,642,America/Chicago
4442187,NA,North America,US,United States,MS,Mississippi,Port Gibson,718,America/Chicago
4434435,NA,North America,US,United States,MS,Mississippi,Lumberton,710,America/Chicago
4335690,NA,North America,US,United States,LA,Louisiana,Oak Grove,628,America/Chicago
4338081,NA,North America,US,United States,LA,Louisiana,Princeton,612,America/Chicago
4113647,NA,North America,US,United States,AR,Arkansas,Hampton,628,America/Chicago
5729080,NA,North America,US,United States,OR,Oregon,Grants Pass,813,America/Los_Angeles
4686230,NA,North America,US,United States,TX,Texas,Dime Box,635,America/Chicago
4884902,NA,North America,US,United States,IL,Illinois,Big Rock,602,America/Chicago
4925006,NA,North America,US,United States,IN,Indiana,Portage,602,America/Chicago
4915703,NA,North America,US,United States,IL,Illinois,Watseka,602,America/Chicago
4884434,NA,North America,US,United States,IL,Illinois,Bellwood,602,America/Chicago
4527660,NA,North America,US,United States,OH,Ohio,Washington Court House,535,America/New_York
4408000,NA,North America,US,United States,MO,Missouri,Sedalia,616,America/Chicago
4274994,NA,North America,US,United States,KS,Kansas,Manhattan,605,America/Chicago
4377957,NA,North America,US,United States,MO,Missouri,Boonville,604,America/Chicago
5445059,NA,North America,US,United States,KS,Kansas,Bird City,678,America/Chicago
4378990,NA,North America,US,United States,MO,Missouri,Buckner,616,America/Chicago
4081904,NA,North America,US,United States,AL,Alabama,Owens Cross Roads,691,America/Chicago
5041926,NA,North America,US,United States,MN,Minnesota,Plymouth,613,America/Chicago
